logFC,logCPM,LR,PValue,FDR,gene
0.530722282393951,2.479224697266268,1.3988461052721437,0.23691686576776425,0.7268711413962933,TNFRSF11B
0.4609853978983643,2.616980077092242,1.3981060267708503,0.2370409410082949,0.7268711413962933,ZNF14
0.4928071769669977,2.0016843910238182,1.3973306209294107,0.23717102343734853,0.7268711413962933,TRABD2B
0.19497392464764626,8.536152795601232,1.3971427278250594,0.237202557493115,0.7268711413962933,RPL26L1
0.4998659118525465,1.386346224587179,1.393984164125313,0.2377334203506226,0.7278649637841825,ASS1P1
-0.6418697382235116,1.2060394461219186,1.388739961327163,0.23861800526342525,0.7299391063787418,C1QL4
0.20888694897224092,9.038659834052169,1.3853403565401834,0.23919358069238336,0.7310652023937199,RPSA2
0.2417536350141987,7.035994324424099,1.3748276890138742,0.24098414863807852,0.7358996012136817,SLC5A3
0.5516843935641738,0.6682712041436062,1.3714574994017936,0.2415616229422054,0.737024380301586,STON1
-0.6235203130153885,0.6088939586874563,1.368297341194289,0.242104639557779,0.7377706250634216,ARL9
-0.4529691175006512,3.3847189865790885,1.3675985284068073,0.24222491861474996,0.7377706250634216,ALPP
0.41646927119071503,4.040147035892624,1.3648402521140666,0.24270038189153748,0.7381233287151768,TMEM47
0.6254104446848653,0.11572759872453181,1.3644969978644865,0.24275963052806185,0.7381233287151768,EEF1A1P17
-0.47280599523931416,2.3332170858414725,1.3627824094986556,0.2430558472520143,0.7383869014793952,NOTCH2NLR
-0.20153835431712686,8.328620804406746,1.3606157888913515,0.24343078852076622,0.7385684195338471,VPS28
-0.20990894354090892,8.469347336466889,1.3597912882464183,0.24357365642776302,0.7385684195338471,ARHGEF5
-0.5329040134206849,1.2410182227206985,1.3585060158142288,0.24379656995796217,0.7385684195338471,LOC100419574
0.2893575447711385,7.287881155712181,1.3570558000044741,0.2440483895484725,0.7385684195338471,CSGALNACT2
-0.26471668229987694,9.040102383046968,1.3554910642145614,0.2443204506590193,0.7385684195338471,CEBPB
-0.22098254087200034,7.698671690502918,1.3551885459923199,0.24437309227482001,0.7385684195338471,PLAGL2
-0.4738923086500761,1.8933313092957764,1.3529069480619105,0.24477056245811218,0.7387767293495169,H4C8
-0.30156948357344276,5.427592810733628,1.3518811523050935,0.24494952029484957,0.7387767293495169,PLD6
0.23463379986038058,7.349507139439013,1.35118568237678,0.24507094114914452,0.7387767293495169,COX14
-0.9077410021474184,0.4898752953145307,1.349472550499959,0.24537034739698083,0.7390470976298807,GOLGA6L9
-0.21205922251047507,7.575760091727304,1.3470936740052046,0.24578684792999062,0.7394479226959364,ZNF777
-0.2563401308240522,7.196830153856919,1.3453260921946786,0.24609688062748455,0.7394479226959364,ZC3H3
-0.22710409794041966,7.100769090552435,1.3446544603698882,0.2462148096886343,0.7394479226959364,BCL7A
-0.424259494375739,4.8197211969307405,1.3418661409235213,0.24670513846463182,0.7394479226959364,DHX36
-0.5222152887937506,0.8184988826396686,1.3415474066784854,0.24676126420259684,0.7394479226959364,CYP2D6
-0.47661743834368164,1.4200321659461115,1.3407516950297929,0.2469014487890209,0.7394479226959364,HTR1B
-0.22691436997902734,7.770145488084318,1.3403500316420107,0.24697224886864844,0.7394479226959364,PM20D2
0.24597248425960858,9.818658097410813,1.333503436934933,0.24818290781431795,0.7424419075871447,DHFR
0.6660862374722939,0.15536666993182952,1.3267753218430238,0.24937970253793065,0.7449153349805064,RTL4
0.21590844775672946,7.451481673494673,1.3264794729953593,0.24943249014670757,0.7449153349805064,RNF25
-0.20459655291175227,8.294012032050428,1.3237978613467316,0.24991158909519343,0.7454470877220234,CDT1
0.390645045393972,3.85138407259118,1.3231158677834305,0.2500336145537547,0.7454470877220234,NAIP
-0.5579019016736827,0.9643322385494325,1.321403573217685,0.2503403084733918,0.7457305554186244,SAPCD1
-0.23351609544039023,8.015435296210633,1.31957180052747,0.2506689135541997,0.7460787595988173,HGH1
0.21822524227956386,9.7346142764874255,1.3182532327894592,0.2509057815228949,0.7461535646301111,HNRNPR
0.396536418489081,4.108468050703451,1.3168851065501421,0.2511518426744257,0.746255559514904,MILR1
0.24819794602619058,7.460039072537306,1.3136228614224308,0.2517397627295228,0.7466892001778735,MIX23
0.4097770763784675,3.1729922572386653,1.3121759248246663,0.25200106994559784,0.7466892001778735,SLC25A53
-0.2404366786725082,6.665847384026867,1.3117757854616743,0.25207339128935463,0.7466892001778735,FOXC1
0.50989406952245,1.975402417312983,1.3105390833274049,0.2522970745914991,0.7466892001778735,H2BC26
-0.26954763364084405,6.374599881414966,1.3081093765056995,0.2527372485107708,0.7466892001778735,PRXL2B
0.45822163650957276,3.0273046896827087,1.307043188240843,0.25293070080593333,0.7466892001778735,NME5
0.24943165987497215,6.77708041198959,1.30655574363883,0.25301920481892165,0.7466892001778735,SPC25
0.5130757529625416,0.865672365763072,1.3057998259457855,0.25315653011333367,0.7466892001778735,SCG3
0.8737729347760984,0.7999306242172405,1.3039880994166575,0.25348603437710265,0.7466892001778735,VSIG10L2
0.23239678208672465,11.271346395787454,1.3036901752039824,0.25354026927039175,0.7466892001778735,DUSP1
0.41263166354627745,3.463570641570598,1.3022430348664695,0.25380391364547006,0.7466892001778735,ANKRD34A
-0.2155753071135594,9.269115922085968,1.3020427639787329,0.2538404261671659,0.7466892001778735,MGAT4B
0.20211179471970758,7.780485047735794,1.296080060927281,0.2549304889169909,0.7482594001648004,LRP6
0.36456344559113,4.294717292008782,1.2949348456303813,0.2551405092800075,0.7482594001648004,FAM24B
-0.38107082321538677,4.378001436263858,1.2932728430257558,0.2554456823292404,0.7482594001648004,ZFPM1
-0.549297041895292,1.4565359165354113,1.2925773394080524,0.2555735225966783,0.7482594001648004,SMIM36
-0.2605411325706293,6.21894639297092,1.2913180748435238,0.2558051882935016,0.7482594001648004,ARMC10
0.22383917914200444,8.308546598508034,1.2905130492585073,0.25595342374858787,0.7482594001648004,CHCHD1
-0.2060708983962553,8.424588859708672,1.2901813710250707,0.2560145289822987,0.7482594001648004,F2RL1
0.2540746819559957,11.308950908282545,1.2876141781224533,0.2564880931855693,0.7482594001648004,RPS25
0.29494486462628394,5.72020695157895,1.2865176107448066,0.2566907038087057,0.7482594001648004,TRIM52
0.5102725157478172,1.0476110937389764,1.28610935612146,0.25676618666851203,0.7482594001648004,GRIN3A
0.47023815976687816,3.0252034909443086,1.2860572860029738,0.2567758159666643,0.7482594001648004,B4GALNT2
-0.45229858264915196,2.198672125617124,1.2844915266242452,0.2570655792907559,0.7482594001648004,LRFN1
0.2038369592816859,9.201391749951199,1.284119190370518,0.25713454415424897,0.7482594001648004,BRK1
-0.22214024555108697,7.023062594869226,1.281599669846944,0.2576018155225667,0.7490006583345917,FNTB
0.20118559796575086,7.848109398431367,1.2798169491027238,0.2579330732800615,0.749345548424515,COA3
0.31555630440335497,5.947201511884373,1.2746071383832565,0.258904159916639,0.7515471660183163,ZNF654
0.20491547995554388,8.758045480485707,1.2687396348459004,0.26000325675092884,0.7520574052575291,MRPL13
-0.21570328255817764,7.331394203353687,1.2684425908342831,0.2600590522256098,0.7520574052575291,ARPIN-AP3S2
-0.19803298987396592,9.275844439902672,1.2676055354129403,0.26021636088106537,0.7520574052575291,NELFB
-0.5927622356941559,0.21606651360756754,1.2675211519287508,0.26023222568834625,0.7520574052575291,C20orf204
0.4632282698395538,2.9899123194488366,1.2670760455196008,0.2603159292708404,0.7520574052575291,RPLP0P6
0.25644271852020584,6.648324646379102,1.2660038328427312,0.2605176989616671,0.7520574052575291,HPF1
0.25081836595811424,10.100275374530433,1.2657058611783896,0.26057380585114726,0.7520574052575291,TAF15
0.5592641616960443,2.0751218469429307,1.2618449627570687,0.2613021530388784,0.7520940538074439,PCDHGA1
-0.42219811728956524,13.17538873720899,1.2608442200616992,0.26149135173639193,0.7520940538074439,ND2
0.44801828108822994,1.7299156688064277,1.260039748111938,0.2616435669477774,0.7520940538074439,MATN1
-0.5913192170142385,1.1392468022269262,1.2595819047625856,0.26173024514436155,0.7520940538074439,RPL24P2
0.38068093186769925,3.8964577102485873,1.2591530066871517,0.2618114757638995,0.7520940538074439,PRH1
-0.31404981882044825,5.217143369432701,1.25861427450954,0.26191355257251686,0.7520940538074439,HSD17B8
0.20824166956286538,7.649911419373187,1.2577340098253682,0.2620804478080423,0.7520940538074439,PEX13
-0.24064427324035811,7.035860528620297,1.2535899290856705,0.2628679263357487,0.7535320650692017,PINX1
0.4691040018594161,1.4884359160744494,1.2528480819100585,0.2630092054583195,0.7535320650692017,CFAP53
-0.49441969741852576,2.900759495276187,1.2515286187441266,0.2632607201146105,0.7536399493776502,S1PR2
-0.5056322256167768,0.8752998683947715,1.2464050274095264,0.2642402099531154,0.7549126356690671,RPS3P3
-0.48454945683901185,2.836511135772004,1.2449106531968646,0.2645267457791266,0.7549126356690671,SYNGAP1
0.5862900055850672,0.7419513432265121,1.2449073368051167,0.2645273821034666,0.7549126356690671,EEF1A1P22
0.19697732793227435,8.102454036496091,1.2447260179494677,0.2645621750996872,0.7549126356690671,ZCRB1
0.5182948601987074,2.3652320300375935,1.2429879224098044,0.2648959844071393,0.7552535995556302,PLXNC1
-0.19999158371367864,7.777784832007412,1.2396310778636703,0.26554216595933555,0.7564839069043642,CCNQ
0.48134643877073857,2.024507289251607,1.2373685526613305,0.26597880122190554,0.7571157475815793,EEF1A1P4
-0.3783807911230283,4.474401008301043,1.235485729998267,0.2663428407553621,0.7575400894446295,ZNF579
-0.20237325495989034,8.644798557602218,1.2280163840731575,0.2677931512343986,0.7610508588306618,SPRYD3
0.26039520398670474,6.051185690990876,1.22090650920401,0.2691828225730372,0.7643837765893498,PCMTD2
-0.2583518799243499,6.216879004094592,1.2194805130371735,0.2694626256311512,0.7645622324671312,NMRAL1
-0.33810421453610656,5.170715001187674,1.217045492357931,0.2699412555771277,0.7646261009594199,MYPOP
0.38031132238140175,4.001000814377436,1.2163752707944058,0.27007318132434566,0.7646261009594199,MDP1
-0.26885621803046794,7.439074159705428,1.2157394341792553,0.27019841325614896,0.7646261009594199,CHCHD10
-0.1944046361510325,8.314919453364672,1.2142247293355162,0.2704970362087381,0.7646261009594199,ASF1B
-0.21825963662488126,7.828006516450719,1.2138548553043762,0.27057001926685487,0.7646261009594199,PNLIPRP3
-0.5618519197627171,0.5244680508544025,1.2114295653081228,0.271049184848387,0.7653664482417596,KCNA7
0.21119621095226646,7.61670397172308,1.208368010022042,0.27165557434092213,0.7654597436290597,IRF2BPL
0.19194199606305648,7.810726320379246,1.2074583212030348,0.27183607968807,0.7654597436290597,RNF5
-0.19486900131524768,8.496196951791108,1.2064176383741767,0.2720427617323684,0.7654597436290597,HS6ST1
0.3475485915382972,4.369631226559349,1.2057218222872983,0.2721810621902971,0.7654597436290597,ZBTB26
0.26063402384432083,6.241467159592704,1.205252149075299,0.27227446424394575,0.7654597436290597,TAF9B
0.5481323718836607,1.175790365485076,1.2046940434946722,0.27238550468525563,0.7654597436290597,BMS1P10
0.2905442008951752,5.317815616141628,1.2005345394401132,0.27321486725846544,0.7668349805794474,DHFR2
0.48539773547270915,4.223079870325758,1.1985359354507388,0.2736144940804059,0.7668349805794474,PARN
0.4770988279765038,1.538884628593649,1.1979053478735877,0.273740734020641,0.7668349805794474,SERPINE3
-0.2575864231136337,10.345219483226716,1.1963857293984574,0.2740452529920015,0.7668349805794474,ZFP36L2
-0.4777106059217284,1.4459534027062828,1.1961286521156564,0.2740968111673348,0.7668349805794474,NRROS
-0.5669333198807837,0.12997112917671752,1.1946918750600313,0.27438518839585757,0.7668349805794474,RPL21P89
0.18257587286668367,8.774270965720197,1.1946275814763112,0.2743981017340191,0.7668349805794474,MRPS6
0.22051800293366153,10.987813742968246,1.1929547286329125,0.2747343617514855,0.7671663160160341,TXNDC5
-0.30561222641327607,5.021358610412568,1.190969158270219,0.27513415273096464,0.7676743897259852,NANOS1
0.3681056989091044,5.016536423130759,1.1881912428572505,0.27569470785760253,0.7682535339365804,HS3ST3B1
-0.41057505658460974,2.5598615967869947,1.1875970577275279,0.27581479459428815,0.7682535339365804,KCNJ14
-0.46171788078534065,5.67949979245096,1.1846776882669872,0.2764057644913397,0.7682535339365804,MTCO1P12
0.23410664813508303,7.052420578100884,1.1845498430643815,0.27643168064245527,0.7682535339365804,SPA17
-0.2354172925402243,7.237877034002092,1.1836198857867455,0.27662028898818725,0.7682535339365804,PLEKHM1
-0.18460978190940497,9.134053191669791,1.1829326285640107,0.27675977836666965,0.7682535339365804,SNRPA
0.4135450174813391,2.624354614973973,1.1808466314243624,0.27718370561908895,0.7682535339365804,AOC2
-0.45356746635992123,1.8338733518360208,1.1806874410396309,0.27721609066256564,0.7682535339365804,APBA1
-0.2276788401876389,9.269172724144997,1.1802048061921653,0.2773143050342828,0.7682535339365804,GNA15
0.21155528369765417,7.154392313475424,1.1791859667143,0.2775217788596103,0.7682535339365804,MTERF3
-0.27954793854620724,5.7936186423977025,1.1763740263410387,0.27809540981999514,0.768607072428642,THBD
0.49848415060030377,0.6527084015148776,1.174937559941451,0.2783890226826016,0.768607072428642,STKLD1
-0.20803132748883407,8.486056066366128,1.174128847323928,0.27855449486902656,0.768607072428642,TRNP1
0.2182469718889689,10.120329288021999,1.173638155324852,0.2786549566758944,0.768607072428642,TRMT112
-0.23423149283109795,7.831363995759994,1.1732228381679022,0.27874002229392864,0.768607072428642,ZNF787
0.26346632605259424,6.665219156572497,1.1700108860392504,0.2793990037327608,0.7694092152665751,MND1
0.2044901445659216,8.12138899181463,1.169677125849347,0.2794675923783247,0.7694092152665751,ZNF770
0.23943852969066073,10.979060309890368,1.1672106392537671,0.27997512114801554,0.7702047829239709,EEF1B2
0.24283170237434884,10.238168085504745,1.1630725815892902,0.280829224337308,0.7710490849581431,ATP5PO
-0.4267580982888734,2.1984478868503508,1.1627663489275761,0.2808925619957642,0.7710490849581431,PSORS1C1
0.6108778419517146,1.419306514904821,1.1616333498075262,0.2811270554742118,0.7710490849581431,CA11
0.4815818705935958,1.5774343260644477,1.1600896092658508,0.28144695703670514,0.7710490849581431,LEAP2
-0.21339097993962244,7.456635209521933,1.158101103221421,0.2818597032793207,0.7710490849581431,STK38
0.21423567224108794,6.942793280199682,1.1578220546253348,0.2819176854770451,0.7710490849581431,WDR70
-0.35890821614392837,4.404861353006742,1.1575434813558338,0.2819755839494587,0.7710490849581431,FICD
0.584793252954731,1.4633697010988933,1.1563789146585588,0.28221778952365123,0.7710490849581431,RPS2P55
-0.5654096521291488,0.30596681366519074,1.154298333593029,0.28265116223816705,0.7710490849581431,OR5AU1
0.5190384643432481,1.5614769020737895,1.1533162366180911,0.28285601968416946,0.7710490849581431,NPIPA3
0.570155767409441,1.378381173482668,1.1530636896314777,0.28290872929533234,0.7710490849581431,EEF1A1P10
0.4217213262510597,2.54458457683814,1.1526507010244755,0.28299495179798523,0.7710490849581431,EGFL8
-0.45413533577633264,1.258131724054307,1.151140813017417,0.28331046481255984,0.7710490849581431,CACNG5
0.5756254106072263,0.4926867766433553,1.1506990550405738,0.2834028607393894,0.7710490849581431,RPS12P29
0.1961981892957322,10.027942970631187,1.1499289557300045,0.2835640221639482,0.7710490849581431,DRAP1
0.4876412512301215,2.935273497485171,1.1450812471326692,0.28458118908057983,0.7722444813559906,RPL32P29
0.24714451640299834,6.103425255550726,1.1440563447376395,0.284796830256192,0.7722444813559906,NCR3LG1
0.20226845153781906,7.542112136104376,1.1439135254800945,0.28482689610798356,0.7722444813559906,TMED1
-0.33725521211535653,4.466966969772752,1.1436603662148848,0.28488020027320876,0.7722444813559906,FBXO48
0.5666848713237904,0.5147446300062074,1.1401345109311372,0.2856239064788517,0.7727853633759418,CCL16
0.39158015477470426,2.864974864032173,1.139639938550735,0.2857284231626923,0.7727853633759418,FABP3
0.19236970247512222,7.65826125982341,1.1395964897604145,0.28573760740035536,0.7727853633759418,RPAP2
0.5497018887743045,3.266385364758728,1.1370559464452121,0.28627528141868613,0.7736457758584739,SAA2-SAA4
0.27990475203909604,5.337736250786189,1.1305258793682462,0.28766319567609283,0.7768008441092346,SMIM10L3
0.3249346254571299,4.6781741326657835,1.1278265896466344,0.28823940644057594,0.7777608486191344,ZNF350
-0.33051727193391445,4.440707127908632,1.1263612298966827,0.2885528280884507,0.7780108387021424,DUSP2
0.19702575225041033,9.430017608510644,1.1249572122597442,0.2888535363876321,0.7780476574369884,HSBP1
-0.18470252580950308,9.01138992771909,1.1242364857890834,0.2890080543657826,0.7780476574369884,NUDT3
-0.22334716219796902,6.684555961857335,1.1225652939727198,0.2893667496324457,0.7781318243180507,SURF2
-0.2316814131293071,6.857656515909308,1.1212157233612734,0.28965682780798574,0.7781318243180507,ZDHHC24
